,year,state_code,applicant_income,loan_amount,conventional_loans,FHA_loans,VA_loans,FSA_RHS_loans,purchase,improvement,refinancing,multifamily,loans_originated,loans_approved_not_originated,loans_denied,other_loans,race_black,race_other,race_white,race_msrpd,subprime,subprime_originated,subprime_amount,subprime_amount_originated,total,elapsed_time,prime,prime_originated,prime_amount,state,population,sthpi,mh_income,did_NC,did_GA,did_MN,did_SC
50,1998,27,62.559077194176396,89.16084579799049,0.891907801705843,0.0782793974307841,0.026466379017999,0.0033464218453735602,0.30691103295447,0.102474304641694,0.589373351050103,0.00124131135373321,0.582153696527101,0.062984820596384,0.137331265902969,0.217530216973546,0.0155206575964202,0.0381329994731892,0.675759663352948,0.270586679577442,0.165132801119313,0.0377362917209652,68.083888716677,68.8708528796699,468859,8,0.8348671988806871,0.5444174048061359,93.3297686716824,MN,4813412,195.97500000000002,47926,0,0,0,0
51,1998,37,54.245027571766904,83.2700188115863,0.919262911646637,0.0406269171144707,0.0380291872325586,0.00208098400633332,0.45556494579259404,0.0478588138263887,0.495841850306611,0.000734390074406315,0.454658731350692,0.10310607545508,0.25181815636272,0.190417036831508,0.130231415603689,0.0438559424502919,0.547661533997042,0.278251107948977,0.243977874112559,0.051764954447451,68.8665084250613,60.0858842910182,785686,8,0.756022125887441,0.402893776903241,87.91821325396131,NC,7809121,220.475,35838,0,0,0,0
52,1998,45,51.3482973455309,73.7892159984325,0.944510029635798,0.0272845281540082,0.0261309363442651,0.00207450586592863,0.496399617918636,0.0480565284479169,0.455056454970732,0.00048739866271522704,0.396463298145926,0.100198388400402,0.315829434960445,0.187508878493228,0.181209434470597,0.0255235249455044,0.507528962257219,0.28573807832668,0.250194714541135,0.04909745524014791,63.04171235022321,56.7847450863015,408290,8,0.749805285458865,0.3473658429057781,77.37543852772279,SC,3919235,214.03250000000003,33267,0,0,0,0
53,1998,51,66.0162264552637,106.92843471929001,0.792817919461294,0.117452836490928,0.0888056809983165,0.0009235630494615609,0.390010822221628,0.074381062448227,0.535105416455121,0.000502698875023381,0.535770114635385,0.05505638243860729,0.161020629024931,0.248152873901077,0.092414758303717,0.0595155385725356,0.54704827245277,0.301021430670978,0.146094981695749,0.0301652726932635,75.8147513060576,71.6244048278153,598768,8,0.853905018304251,0.5056048419421215,112.25168837315736,VA,6900918,212.34750000000003,43354,0,0,0,0
54,1999,1,49.266187392226804,67.6765577166684,0.895060302966325,0.0733202259052043,0.0284921619339175,0.0031273091945529397,0.561051805130371,0.077071017629051,0.360953499419403,0.000923677821175974,0.451843397023118,0.0672305499841655,0.293960466589254,0.186965586403462,0.164348675182096,0.0204429694922411,0.599493296738098,0.215715058587565,0.149929404623667,0.037653066610366305,60.379260269752905,64.23611354476961,303136,9,0.850070595376333,0.41419033041275166,68.96360313093015,AL,4430141,206.16750000000002,36251,0,0,0,0
55,1999,13,59.6770250478955,94.4186318674463,0.855368967253108,0.109113282476906,0.0328358123331856,0.00268193793680092,0.49721408318597,0.066781688817753,0.435244106548948,0.000760121447328603,0.425054176580515,0.0752563258597619,0.220498324147337,0.279191173412386,0.16635042746075,0.0441444116014612,0.466799185952956,0.322705974984833,0.245302664584221,0.0512580009953288,72.2245862054853,79.4019585898153,697257,9,0.754697335415779,0.3737961755851862,101.6324622114789,GA,8045965,222.2975,39425,0,0,0,0
56,1999,27,62.8030883134985,90.9331260082498,0.8996268666378381,0.078741238098444,0.0178720781793371,0.00375981708438096,0.39007843309882,0.100165980905722,0.507963717247255,0.0017918687482036,0.528681552296932,0.070954895142016,0.162632804145121,0.237730748415931,0.0191952644948458,0.0420105181659757,0.650375852238153,0.288418365101026,0.1725631750257,0.0373728925474314,78.3693316527115,84.2538626758124,386189,9,0.8274368249743,0.49130865974950066,93.55332392418016,MN,4873481,211.92,47038,0,0,0,0
57,1999,37,54.624484859487,84.1939308000758,0.922164091700971,0.0480301579128505,0.0274673382653864,0.00233841212079173,0.481319382008233,0.052680303179867,0.465198611626164,0.000801703185736353,0.41248095788190303,0.107121418681152,0.268685286812316,0.21171233662463,0.134658122280412,0.0450821312232043,0.505447846606568,0.314811899889816,0.267165919210729,0.0583269081469585,68.4598366303512,74.7623556317896,749654,9,0.732834080789271,0.3541540497349445,89.9300364780149,NC,7949361,228.8075,37254,0,0,0,0
58,1999,45,51.68193369535279,75.4893569776879,0.949617923155848,0.0301475730335932,0.0178481187118115,0.00238638509874785,0.490352368263886,0.0474750259056778,0.461470727860217,0.000701877970219956,0.363582997708049,0.1064914779253,0.325658616764419,0.204266907602232,0.179548041632849,0.0236826388569853,0.472657386563759,0.324111932946407,0.29369126557531,0.0570767165382868,61.610280698705104,64.583866207575,391806,9,0.70630873442469,0.30650628116976225,81.26043593894542,SC,3974682,225.235,36462,0,0,0,0
59,1999,51,65.7564466093228,104.189289246139,0.814650129139061,0.120351084369646,0.0635353312154286,0.00146345527586494,0.458740703979946,0.0932029022781362,0.44736813507257506,0.000688258669342423,0.487792464654295,0.0663481357246096,0.175632745174039,0.270226654447057,0.0962366740443166,0.0595597317964638,0.49517313327948,0.34903046087974,0.189167895268765,0.043590319460695005,68.9608781823579,71.1673245522915,552118,9,0.810832104731235,0.44420214519359996,112.40811079466131,VA,7000174,221.475,45693,0,0,0,0
60,2000,1,49.955772535561294,66.6600376536992,0.892788826132724,0.0849887001173377,0.0197474410198946,0.00247503273004411,0.592936347138432,0.0803895158217222,0.325874278901478,0.000796085222620894,0.424049319554645,0.0721381490829928,0.297411402505971,0.206401128856392,0.149992265522719,0.0196040702215079,0.506962916011123,0.323440748244651,0.201688757088365,0.0456409617916822,58.886375965729506,57.236504918574894,265047,10,0.798311242911635,0.3784083577629628,68.62400869606314,AL,4452173,211.32999999999998,35424,0,0,0,0
61,2000,13,62.8898817247904,96.48995546127291,0.860829981880055,0.114517398912149,0.0231418053489031,0.00151081385889359,0.550900350122518,0.0802580987316038,0.36828338481231,0.0005467083736408,0.407026021026993,0.0751232958330673,0.243260673498884,0.274590009641055,0.162153048881294,0.0463409004974391,0.402518132221584,0.388987918399683,0.270918551910287,0.0539571701457944,71.8780269708541,78.887999029244,610929,10,0.729081448089713,0.35306885088119855,105.63547417363954,GA,8227303,235.70750000000004,41901,0,0,0,0
62,2000,27,65.3978670366415,92.2535034312339,0.915450228500826,0.0696815874480849,0.0113908033999732,0.0034773806511157104,0.438891287196511,0.125397085311937,0.43400866367953295,0.00169700939309585,0.514574928919124,0.0707384968069429,0.181773523676258,0.232913050597675,0.023347276597645,0.0441252214299537,0.613966089584233,0.318561412388169,0.220346249460381,0.0424788245977046,79.31288592236291,87.4423184749089,335885,10,0.779653750539619,0.47209610432141946,95.91078915814475,MN,4933692,234.13,54251,0,0,0,0
63,2000,37,55.8140033612869,85.22944566453009,0.896823745294262,0.0799128417410327,0.0213355438190383,0.00192786914566677,0.56038392284396,0.0647633329951107,0.374164833671843,0.000651795188410084,0.404190406744274,0.101568263937496,0.29334051053277,0.20090081878546,0.128364097263664,0.0497221701512199,0.459462294766205,0.362451437818911,0.256164107926277,0.0599066849421553,67.9210953864332,74.0018372854108,581471,10,0.743835892073723,0.3442837218021187,91.19013962392404,NC,8081614,237.36,38317,0,0,0,0
64,2000,45,53.532418728864606,77.63053483623959,0.933879253664199,0.05099835468882231,0.0131687812428234,0.00195361040415512,0.526678893772041,0.0578564395214441,0.414917278284095,0.000522221138630837,0.35212490522944706,0.0953840055619697,0.34885315833682,0.203637930871763,0.156354896452357,0.0221881065708632,0.412413133547046,0.40904386342973503,0.314594193278448,0.0555410494128158,61.9038409615904,72.66088926649671,317873,10,0.685405806721552,0.29658385581663127,84.84892505691415,SC,4024223,235.2625,37570,0,0,0,0
65,2000,51,68.41996782870861,102.561104111052,0.826073678590497,0.127506673785371,0.0449097704217832,0.00150987720234917,0.559841964762413,0.11167965830218902,0.327961558996263,0.000510411105178858,0.462688734650294,0.0709727709556861,0.216495461825948,0.249843032568073,0.0963053924185798,0.0671201281366791,0.447827015483182,0.38874746396155896,0.229469300587293,0.0442156967431927,62.652970246349405,71.14060085007729,468250,10,0.770530699412707,0.4184730379071013,114.44601871946031,VA,7105817,236.635,47163,0,0,0,0
66,2001,1,60.4549972788315,84.71290047153849,0.903609045378661,0.0719805736834118,0.0222643800273183,0.0021460009106085897,0.398910305053878,0.0587524662315981,0.541344665351343,0.000992563363181059,0.480373349521931,0.0606313552891182,0.240033388981636,0.218961906207315,0.109379268477766,0.0174290484140234,0.527394141751404,0.345797541356807,0.185281529822431,0.0356047958719077,68.06741370554221,68.0721227621483,329450,11,0.8147184701775689,0.4447685536500233,88.49838142666006,AL,4467634,223.02249999999998,35160,0,0,0,0
67,2001,13,75.1137784668463,119.317325458179,0.856864121824975,0.115446993833716,0.0267009616956516,0.0009879226456568448,0.380365507856925,0.054149921965872,0.564904753672073,0.000579816505129553,0.482148590622497,0.0548073609645889,0.191980420314042,0.271063628098872,0.132208748055027,0.0491197491617359,0.426172187860548,0.392499314922689,0.209994719318239,0.0387947814162342,85.47106725211701,96.22958224701391,850269,11,0.790005280681761,0.44335380920626277,128.31414568933047,GA,8377038,252.975,42576,0,0,0,0
68,2001,27,72.9272450268386,119.557931916836,0.937535281178829,0.0508668331259965,0.0096743425534814,0.00192354314169275,0.267508755041116,0.0666197135743396,0.664549648471164,0.0013218829133803901,0.571455115262173,0.0497112915698554,0.132551057063933,0.246282536104038,0.0159528439948116,0.0403360095416234,0.631642373160291,0.312068773303274,0.162848188737274,0.0302989012622478,101.370666985417,110.315442121248,565103,11,0.837151811262726,0.5411562139999252,123.09583640718107,MN,4982796,258.29,52681,0,0,0,0
69,2001,37,67.5002254742121,108.035345783119,0.903026960651142,0.0665743890114428,0.0292060137139628,0.0011926366234528301,0.398434358801604,0.0475356704302185,0.55336437629723,0.0006655944709474809,0.494535333557915,0.0741417906392967,0.208142257913782,0.22318061788900603,0.092570607348163,0.0408539169555437,0.486665018527977,0.379910457168317,0.18805896351999,0.0430938461036915,75.9681825404851,75.0284948778566,736184,11,0.81194103648001,0.4514414874542235,115.46263078472508,NC,8210122,250.005,38162,0,0,0,0
70,2001,45,65.4530192645335,100.758428853228,0.945998827104548,0.0346110785306819,0.0175427840272965,0.0018473103374740101,0.386429066481847,0.0425787705923122,0.570507010715999,0.000485152209841659,0.443338486964866,0.0680732526523431,0.257327930905795,0.231260329476995,0.101948605853815,0.0229994135522738,0.453889214693181,0.42116276590073,0.245489683851362,0.04251479447672871,70.2024149501048,74.5581541162455,375140,11,0.754510316148638,0.4008236924881373,110.70022293117397,SC,4064995,249.7975,37736,0,0,0,0
71,2001,51,79.67785685416209,131.769286930798,0.84155607197899,0.107318007973074,0.0503823242833275,0.000743595764608081,0.37556444451642,0.0626388337827297,0.5613027905759019,0.00049393112494838,0.523970504484517,0.05623122454432831,0.14934803790584,0.270450233065315,0.0725903313657061,0.0721085460880925,0.451806627314121,0.40349449523208,0.177804408672675,0.0326709797920091,83.3284731920578,91.94072452393739,740994,11,0.822195591327325,0.49129952469250787,142.24488462712682,VA,7198362,257.0375,50241,0,0,0,0
72,2002,1,66.1583061986961,96.340476506236,0.897603630304044,0.0709195117310254,0.0295855941047922,0.00189126386013873,0.329719943031442,0.0501386734629157,0.619293774397592,0.00084760910804998,0.481329535429484,0.0681518085210663,0.18640192816657,0.26411672788288,0.105991500844726,0.0240386555881658,0.548976814719568,0.32099302884754,0.212542308379798,0.0367614412814466,75.39638099888771,76.5968943612266,346858,12,0.787457691620202,0.4445680941480374,101.99348676117393,AL,4480089,229.58749999999998,37603,0,0,0,0
73,2002,13,83.9332236863744,131.063142063497,0.8715459581704781,0.0995780845305855,0.0280781616284864,0.000797795670450051,0.332575762654671,0.0415021352766474,0.6253835341230839,0.000538567945597933,0.49402994080222,0.0610850021118121,0.151080599709933,0.293804457376034,0.137046547019663,0.0600480912124036,0.451980298692911,0.350925063075022,0.197851091549847,0.042598266302854,100.824560908115,109.686732766761,894966,12,0.802148908450153,0.451431674499366,138.52152818792695,GA,8508256,264.4375,42939,0,0,0,0
74,2002,27,81.34217690204571,137.913706459044,0.949081373799386,0.0396561928625688,0.009555203787905859,0.0017072295501395802,0.245455802327984,0.045110317476345,0.708119670733052,0.00131420946261882,0.575114216608439,0.061902993943141,0.107230792890841,0.25575199655757896,0.0165689812391162,0.046188404198635104,0.65693695988865,0.280305654673599,0.171903568715601,0.0370339876936556,120.055159949395,126.714765100671,643733,12,0.828096431284399,0.5380802289147834,141.62094122193395,MN,5018935,281.565,54622,0,0,0,0
75,2002,37,78.57953716729759,120.008086284111,0.900772258507643,0.0666291562435846,0.0315125571210243,0.00108602812774834,0.340082675000063,0.0362191014226081,0.623164713843627,0.000533509733701341,0.506855790164666,0.0719579173604828,0.174745347313569,0.246440945161282,0.088022769840606,0.0462746827454588,0.508139508360009,0.357563039053926,0.189428903808575,0.042061096368839,85.63858282992491,87.1094272543762,789114,12,0.810571096191425,0.464794693795827,128.04017303672575,NC,8326201,257.84000000000003,36515,0,0,0,0
76,2002,45,75.8604305916172,114.101051809578,0.939611207535161,0.0365338689102418,0.0224616034680566,0.00139332008654096,0.336640574229729,0.031883228544609,0.630952030743969,0.000524166481692951,0.484353897953344,0.0693424117541659,0.200549839942021,0.245753850350469,0.0992867591802678,0.0291474004284259,0.499431707258369,0.372134133132938,0.225867615871547,0.0402458233826389,84.77736863293,89.0221277161273,373927,12,0.774132384128453,0.4441080745707051,122.65678535525393,SC,4107795,258.7375,37812,0,0,0,0
77,2002,51,89.5699084633137,151.314617517365,0.874393147940357,0.0812647707622669,0.0435258245205335,0.000816256776842593,0.324074178177836,0.0422530935682114,0.633162286688269,0.000510441565683936,0.54248245497658,0.0583668568267624,0.125934029362758,0.2732166588339,0.069341350488967,0.0871326001263736,0.46114685201467,0.382379197369989,0.167893675246732,0.0346740482063713,103.752204863088,115.35191309986999,889426,12,0.8321063247532681,0.5078084067702087,160.91126163192123,VA,7286873,279.4,49631,0,0,0,0
78,2003,1,70.169990447648,104.96571586260099,0.893735380949461,0.0686755906753454,0.0349762152975497,0.00261281307764413,0.290033202218154,0.0399346468212599,0.669377305101227,0.000654845859359259,0.47706725420284,0.0640938597797615,0.181357261123619,0.277481624893779,0.132048900997819,0.0271793883433057,0.643479136917538,0.197292573741338,0.213711902863801,0.0439578971344471,89.4247386759582,90.510039360271,456596,13,0.786288097136199,0.43310935706839293,109.18972970563986,AL,4503491,238.71250000000003,37255,0,0,0,0
79,2003,13,81.4775448840343,139.938551666386,0.866772967568813,0.0965682221482959,0.0349248760876797,0.00173393419521187,0.308249379445688,0.0290956805184331,0.662217265043092,0.000437674992786304,0.522525702375711,0.0512565066652783,0.12984475773895,0.296373033220061,0.163620736970565,0.0712077800259605,0.530499152445906,0.234672330557568,0.152730041887968,0.0459046945055023,117.813823425755,126.565491522817,1133261,13,0.847269958112032,0.4766210078702088,143.92678545019777,GA,8622793,274.5575,42438,0,0,0,0
80,2003,27,78.211083474538,149.470447498146,0.957132231189609,0.0321925774670908,0.008937644943586,0.0017375463997138401,0.212450876116613,0.0355587034848051,0.750801261172056,0.00118915922652536,0.563854534084099,0.0513044034424028,0.110249510241693,0.274591552231806,0.0183443208171561,0.0536163942891931,0.71881951073915,0.209219774154501,0.163351865582368,0.043021743610638,138.246604842043,147.630784902128,844294,13,0.836648134417632,0.520832790473461,151.6618533729156,MN,5053572,302.44,52823,0,0,0,0
81,2003,37,79.2930120463731,128.393500042098,0.885835698260107,0.0673808497887662,0.0455135729462283,0.00126987900489825,0.290739887771224,0.0262722315498566,0.682524305503965,0.000463575174955054,0.525326756112902,0.0589523002936967,0.155381879955822,0.260339063637579,0.102009321030761,0.0533071829388487,0.593357403582802,0.251326092447588,0.175863383999723,0.0441218568761175,99.33601626657351,101.49834990907699,1009545,13,0.824136616000277,0.48120489923678456,134.59410723278643,NC,8422501,265.9025,37279,0,0,0,0
82,2003,45,76.5484342942468,122.572069249312,0.932509493789871,0.0372064653857884,0.0284166154900216,0.00186742533431927,0.314247577986941,0.0265617232116374,0.658693554249333,0.000497144552089469,0.503498811448529,0.0613325980607185,0.17488626251739,0.260282327973363,0.116298403706442,0.04030839672970791,0.593534196443119,0.249859003120731,0.191732778536724,0.0425998571231623,94.05373192866249,97.1748553496126,478734,13,0.808267221463276,0.46089895432536676,129.3370349791314,SC,4150297,267.675,38479,0,0,0,0
83,2003,51,88.55522653817819,165.06263359287598,0.877878029957129,0.0679049808676819,0.0533765409900318,0.0008404481851572,0.260988253928489,0.0324421080703229,0.706209215029476,0.00036042297171164496,0.543637443582895,0.0602924598059696,0.102653472707657,0.293416623903478,0.0880579585998457,0.0989765118975946,0.533503577965711,0.279461951536848,0.137900576595942,0.036715463842545294,124.675562431509,135.232848370127,1237435,13,0.862099423404058,0.5069219797403497,171.52290980809755,VA,7366977,302.295,54783,0,0,0,0
84,2004,1,67.10501470100229,101.99351352955999,0.912573659289605,0.0582644362312172,0.0260349408499206,0.0031269636292569,0.38029716049932494,0.0667918441663822,0.552910995334293,0.0,0.401661446814406,0.0768901555070678,0.213796242695918,0.307652154982609,0.168705130298397,0.159772008727791,0.570272570294835,0.101250290678977,0.323037112902188,0.0648424396253581,90.00558278449991,91.2461180420434,404226,14,0.6769628870978119,0.3368190071890479,107.71398449091161,AL,4530729,247.8275,36629,0,0,0,0
85,2004,13,77.15010530840308,134.552757341287,0.897467015655174,0.0761082749924778,0.0257132477768084,0.000711461575540213,0.415537837780723,0.0554970218238574,0.52896514039542,0.0,0.443041312067978,0.0611323610360571,0.191856129789913,0.303970197106052,0.219385768152082,0.188960974269645,0.481010416320747,0.110642841257526,0.301920342467614,0.0822125549319784,116.746609471814,118.815807189983,993729,14,0.698079657532386,0.3608287571359996,142.25393901127575,GA,8769252,286.7875,40984,0,0,0,0
86,2004,27,77.2090866614353,156.198626036589,0.963386425907834,0.0280328099269637,0.00659911953898131,0.00198164462622053,0.344832193569546,0.0677056129823752,0.587462193448079,0.0,0.485305116009502,0.0613928081223136,0.144325156301786,0.308976919566398,0.0317340778671812,0.178736710226987,0.695590233372492,0.0939389785333401,0.260702529460045,0.0701123915257796,150.0163671459,154.56582106175,576289,14,0.739297470539955,0.4151927244837224,158.37870996059138,MN,5087713,330.145,56104,0,0,0,0
87,2004,37,74.90548071494209,125.281069518448,0.908193846764489,0.0558297974964014,0.0344954492585419,0.00148090648056734,0.41984012741573695,0.0505769129317426,0.529582959652521,0.0,0.454361954143398,0.060646825785609,0.209149464788591,0.275841755282402,0.141223713595952,0.187141863053205,0.572960079584593,0.0986743437662504,0.275415947566616,0.0662602024282344,100.40352901472201,97.9618213527449,796134,14,0.724584052433384,0.3881017517151636,134.73707585470456,NC,8553152,276.33250000000004,40238,0,0,0,0
88,2004,45,75.55581096555859,122.505710409788,0.93894903887993,0.0356267117151706,0.023225575264276,0.002198674140623,0.448800839540301,0.054477974864982494,0.496721185594717,0.0,0.43898999206532,0.0627146842765364,0.2106452686273,0.287650055030843,0.154367913179247,0.168148660062966,0.568192172822442,0.109291253935345,0.277232588497274,0.0641275691724897,96.6602315532905,95.38884010537241,390690,14,0.722767411502726,0.37486242289283034,132.4192854967455,SC,4210921,279.8325,38691,0,0,0,0
89,2004,51,84.209980168686,172.923101074095,0.928165612097916,0.0411261751052228,0.0295185629511341,0.00118964984572669,0.384536758775925,0.0648981073934832,0.550565133830592,0.0,0.483387031412373,0.058267765504568,0.149075363214342,0.309269839868717,0.128166213944381,0.227523040688833,0.519536939329864,0.124773806036921,0.236736306989845,0.0669895238592,132.10477098428,145.35948730234801,996932,14,0.7632636930101551,0.416397507553173,185.58344482088833,VA,7475575,347.47,51141,0,0,0,0
90,2005,1,70.6965081143065,108.108719697777,0.933780983171682,0.0455323835577504,0.0177212491562156,0.00296538411435203,0.42965384114352,0.0818275482289409,0.488518610627539,0.0,0.39352447270875507,0.0652976634573252,0.22049715185751,0.32068071197641,0.183197735697114,0.141708411790481,0.575208725619071,0.0998851268933338,0.272573749718739,0.0596155895832593,95.62527589023479,92.53675009932459,422205,15,0.727426250281261,0.33390888312549577,112.78638851535052,AL,4565917,265.3125,37150,0,0,0,0
91,2005,13,81.6684622881699,138.21455979211902,0.933665239711928,0.0500182450276882,0.01575486310162,0.0005616521587638111,0.459738294362937,0.0580191880485968,0.482242517588467,0.0,0.41683691025439906,0.05644170821997,0.197484006348056,0.329237375177575,0.241650841308129,0.196803609828566,0.460489764149431,0.101055784713874,0.269850460112729,0.072814562045662,123.590257502321,115.393612589127,1153739,15,0.730149539887271,0.34402234820873706,143.61944534794551,GA,8925922,302.85499999999996,45926,0,0,0,0
92,2005,27,82.6438067083117,161.35154731624598,0.976442966151438,0.0179906084914889,0.0036392095480336493,0.00192721580903933,0.386496445574904,0.0668590621535251,0.546644492271571,0.0,0.45267560164351395,0.0590849801082632,0.154785430118046,0.333453988130177,0.0399872823322246,0.172032544185743,0.6981755038153,0.0898046696667319,0.248082567012326,0.0648780408269745,154.45611682900199,147.79128446131,613320,15,0.751917432987674,0.38779756081653943,163.62657914937355,MN,5119598,357.0625,54215,0,0,0,0
93,2005,37,78.5085471091737,130.695654581995,0.933869257670945,0.041126842710878894,0.0238645329161684,0.0011393667020081302,0.45798585286345,0.0568473904207292,0.485166756715821,0.0,0.446395509448379,0.0623984121206915,0.203729617430502,0.287476461000427,0.14871561271479,0.183644888335281,0.580455339764124,0.0871841591858049,0.229604996936822,0.057213615432089006,108.785454778174,103.746764920876,884702,15,0.770395003063178,0.38918189401629,137.2256701439324,NC,8705407,294.1325,42056,0,0,0,0
94,2005,45,81.98244086892551,135.416458031214,0.956537331363904,0.0251931512283903,0.0165929625038944,0.00167655490381102,0.487321613885819,0.0586839044005083,0.453994481713672,0.0,0.42865339917024,0.0587982149621318,0.205151595977165,0.307396789890464,0.1527054620276,0.171329118037982,0.578209717294291,0.0977557026401257,0.241695113559698,0.0590940775922161,107.366409169735,103.957405651432,446153,15,0.758304886440302,0.3695593215780239,144.35687219200756,SC,4270150,301.1875,40230,0,0,0,0
95,2005,51,89.44709783993851,199.355547274921,0.963861549855374,0.0208308685506146,0.0142418638880996,0.0010657177059122198,0.395327237751,0.0740683121323204,0.530604450116679,0.0,0.480282825083492,0.0580536678295783,0.150140434391754,0.311523072695176,0.1422127615969,0.219200618563424,0.529406449268949,0.109180170570727,0.194452492186445,0.0663101853361343,160.060708263069,172.945069611273,1073455,15,0.805547507813555,0.4139726397473577,208.8409957454387,VA,7577105,414.52750000000003,51914,0,0,0,0
96,2006,1,76.390671360801,114.39544006062401,0.937898940046051,0.0422742861584199,0.017555790884979,0.00227098291054999,0.445289957154932,0.0857411419522195,0.468968900892849,0.0,0.41033625120228495,0.0594706059516754,0.2073176655753,0.32287547727073995,0.177039512673785,0.143861302451204,0.564614928737285,0.11448425613772599,0.206725024045701,0.0483755792828066,101.14190713412901,97.37862127830499,411716,16,0.793274975954299,0.36196067191947834,117.8492700640531,AL,4628981,286.2375,37952,0,0,0,0
97,2006,13,86.94635310004459,142.342601362467,0.942897747249933,0.0418150833289203,0.0147984036545442,0.0004887657666026269,0.484807024336715,0.0586371335233414,0.456555842139943,0.0,0.408655928867652,0.0621296817987275,0.201339374466633,0.327875014866987,0.251881921830467,0.187014978109718,0.43660846910401296,0.124494630955802,0.213132259321926,0.0504053804169007,131.754801366989,123.312498923546,1151881,16,0.786867740678074,0.3582505484507513,145.21042986480253,GA,9155813,316.6125,49344,0,0,0,0
98,2006,27,87.8167127887919,160.058436922482,0.975484417936199,0.0190253261989135,0.00347300980548914,0.00201724605939814,0.393647441165206,0.0746176528551933,0.531734905979601,0.0,0.43021630083553,0.071282224808594,0.168368466260862,0.330133008095013,0.0443199184921039,0.173788072033347,0.654567528473847,0.127324481000703,0.197035670859812,0.0444705147416995,160.601483326728,151.273088339814,537862,16,0.802964329140188,0.3857457860938305,159.92518129868205,MN,5163555,366.56,56211,0,0,0,0
99,2006,37,85.4738063437511,136.603940850973,0.939011772918322,0.0368145921180714,0.0229520346218308,0.0012216003417761302,0.492898739757198,0.0569120708392213,0.45018918940358,0.0,0.449367612179287,0.0657987033811586,0.195266808620102,0.289566875819452,0.145892850465013,0.173549972859621,0.568957526157319,0.111599650518047,0.176389797030763,0.044266580844898706,115.039009347596,109.937050405755,882449,16,0.823610202969237,0.4051010313343883,141.22242891383252,NC,8917270,315.355,39797,0,0,0,0
100,2006,45,88.6477008311211,142.886354047916,0.958997962352899,0.0242767250433112,0.0156862921106254,0.0010390204931644599,0.504602658815292,0.0588785759808982,0.43651876520381,0.0,0.42942963834008097,0.0650745491593584,0.202680807518649,0.302815004981913,0.157421703185731,0.160298645458381,0.567184007612003,0.115095643743885,0.202965808820229,0.0472047431397718,114.074930343638,111.80033277870199,445612,16,0.797034191179771,0.38222489520030917,150.22322112352464,SC,4357847,323.865,39617,0,0,0,0
101,2006,51,94.6374159244878,201.35628604741402,0.965979963327255,0.0184356236923179,0.0145137051603505,0.0010707078200769698,0.382189557390641,0.0779551485707354,0.539855294038624,0.0,0.44459838932660706,0.0603426064517164,0.164686492138619,0.330372512083058,0.15681658915397,0.217203307163817,0.495168280581591,0.130811823100621,0.186946788427934,0.0533318763152011,172.59651747696702,173.79743218602601,997471,16,0.813053211572066,0.39126651301140597,207.969071402237,VA,7673725,457.96250000000003,57119,0,0,0,0
